designation,n_points,n_points_before_rejection,n_outliers_rejected,n_visits,n_sectors,magnitude_H,period_hr,period_hr_naive,ls_power,naive_power,power_ratio,pk_over_med,pk_prom,pk_snr,max_phase_gap,fap,baseline_hr,n_cycles_observed,aov_F,amp_snr,loo_worst_chi2,n_phase_coverings,reliability_score,is_reliable,double_peaked,diameter_km_real,albedo_real,spec_type,published_rot_per_hr,min_snr,median_n_stack,frac_points_stacked,phase_angle_range_deg,wrote_clean_lc,period_quality,cell,has,believed
(40425) 1999 RQ25,162,162,0,1,1,15.93,211.1418821638452,105.5709410819226,0.2424087019640126,0.2298647362593674,1.0,31.210907731440862,1.7567875928402428,32.83474205958031,0.5778068832799773,1.8778371031645072e-06,158.99905361921992,0.7530436500316755,20.42054951923097,282.9051063533471,,0.0,0.0128386520609086,False,True,3.487,0.092,,,5.0,1.0,0.0,2.88051974391537,False,0.05,n100_a15.0,False,False
(160707) 2000 QP10,194,200,6,1,1,16.64,21.493148101988083,10.746574050994042,0.1050099369471641,0.3968893666550156,1.0,44.00150417904625,1.2690236228838434,37.82840725598269,0.0144433230218039,6.777017639266451e-19,114.17108596803156,5.311975957466691,24.606876473931035,6.27334883273261,,0.0,0.8439087168023753,True,True,,,,,5.0,1.0,0.0,2.899830168428025,True,0.8333333333333334,n100_a15.0,True,False
(728599) 2010 OZ72,127,130,3,7,3,16.5,25.766144734921433,12.883072367460716,0.0583140359032454,0.3840924979277675,1.0,51.907015164015334,1.2919949943626516,45.189542664307986,0.3140847357649089,4.0982714578075856e-11,1631.8392174007022,63.33268846344071,28.06488013985401,6.674763276057544,31.96902065219269,0.0,0.1602902945820706,False,True,,,,,5.0,1.0,0.0769230769230769,14.24658380753372,False,0.1339003849385442,n100_a15.0,True,False
2020 HG96,152,152,0,1,1,18.7,62.08627553276976,31.04313776638488,0.9446121132304436,0.9477471072726856,1.0,239.42055226812585,1.0238754370696856,222.4913941564849,0.5140959989750234,3.9207096589133554e-92,30.16796969011193,0.4859040010249765,175.31059391164592,155.60387554428408,,0.0,0.0791068714432239,False,True,,,,,5.0,1.0,0.0,2.7020398927269387,False,0.1162790697674418,n100_a60.0,True,False
(163961) 2003 UD68,138,286,148,9,3,16.43,123.67905799957532,123.67905799957532,0.3878124768336075,0.0880751293707457,1.0,211.4232276632545,6.305785508439771,204.70040863588417,0.2425879473636031,0.0010753022888442,1584.623634721327,12.81238441132668,118.34011862924076,71.82812341064017,31999.479733180106,0.0,0.4697105070679787,True,False,,,,,5.0,1.0,0.0734265734265734,12.449180559678071,True,0.5436015657272318,n100_a60.0,True,False
(402505) 2006 DZ55,127,143,16,6,3,16.38,34.889206405427586,34.889206405427586,0.1683145567455085,0.1984558439342436,1.0,193.00959076760876,1.0918728681816727,175.95284649655923,0.1687134020623685,1.8965759073872352e-06,1828.5117652342888,52.40909592457322,144.5501238527637,225.45846914866175,46.25641786707586,0.0,0.754976783812516,True,False,,,,,5.0,1.0,0.0419580419580419,10.389229944548273,True,0.7142857142857143,n100_a60.0,True,False
2017 TB56,154,159,5,2,2,19.55,53.543592488182526,26.771796244091263,0.7122474489793285,0.6773406589075697,1.0,36.34960235171415,1.0434115792688707,46.85591589276576,0.2534928074813338,6.454452003571971e-36,172.62662912422093,3.224038976509111,73.88529000607338,66.21814372123718,,0.0,0.1020152173878475,False,True,,,,,5.0,1.0,0.0440251572327044,5.258534088363298,False,0.1162790697674418,n100_a60.0,True,False
(625703) 2006 KY146,136,137,1,4,2,18.07,36.8639688027485,36.8639688027485,0.8607560964590594,0.8792545167868082,1.0,177.8113515347106,1.103148262238867,155.3184010416197,0.2803305717806391,7.79061476391119e-59,572.5404532200191,15.53116693114529,79.33363407781901,8.374444272725848,9.020059642626611,0.0,0.3734583466799775,False,False,,,,,5.0,1.0,0.0072992700729927,7.591400345126397,False,0.5151515151515151,n100_a60.0,True,False
(709594) 2013 CE156,128,128,0,1,1,17.44,80.51069670729602,40.25534835364801,0.9901613626444092,0.989601436570931,1.0,207.8171947327893,1.0133830059532647,160.55030923717803,0.6128487641724369,3.395563068068668e-120,31.16981572756777,0.387151235827563,107.8131039853334,12490.49397118309,,0.0,0.0636958368765653,False,True,,,,,5.0,1.0,0.0,0.3096974617292787,False,0.0909090909090909,n100_a60.0,False,False
(887725) 2006 WY23,134,141,7,4,2,18.91,40.14769462172869,20.073847310864345,0.7177913881752512,0.4452929036436595,1.0,10.901333205618783,1.2904494015019072,9.439685374078476,0.0758390792817469,2.186909615242701e-15,1184.9703081045882,29.515276512620975,88.90059740935644,24.748123914502113,64.66625894784082,0.0,0.0977282247948748,False,True,,,,,5.0,1.0,0.0851063829787234,20.188395073323345,False,0.1162790697674418,n100_a60.0,True,False
(76788) 2000 LX13,173,173,0,1,1,13.96,111.16643244473192,55.58321622236596,0.8032167416158091,0.8017733369601157,1.0,184.2590877925946,1.0128810021461965,173.58537740020128,0.7331323548334745,1.4734931325604924e-56,29.666724048089236,0.2668676451665254,140.35389153257697,4207.825166343282,,0.0,0.0652046359585689,False,True,5.313,0.227,,121.264,5.0,1.0,0.0,0.2496128267463881,False,0.0909090909090909,n100_a60.0,False,False
(348137) 2004 BF137,198,203,5,8,3,17.16,39.00644271947452,19.50322135973726,0.341507033455225,0.5036214702618917,1.0,60.092812325111936,1.129571546960013,65.35037926528358,0.0811905619657517,4.900535143168762e-28,1371.298834289017,35.155700922308824,60.37121563482933,16.073914485734765,26.865345570486195,0.0,0.4169740553196687,False,True,,,,,5.0,1.0,0.083743842364532,14.231421226792952,False,0.5151515151515151,n100_a60.0,True,False
(802775) 2015 FS436,121,139,18,1,1,18.29,76.14917017995258,38.07458508997629,0.9604066523935224,0.6065841447293818,1.0,115.45412925801702,1.3694369852348836,84.76024561924733,0.2626612018384029,6.584205439553571e-25,65.6713554119342,0.862404084729254,553.2817235268909,263.06285887640456,,0.0,0.740610495781223,False,True,,,,,5.0,1.0,0.0,1.1611293254817436,False,0.7142857142857143,n100_a60.0,True,False
(422619) 2014 UW10,172,173,1,7,3,15.9,48.61016093174517,48.61016093174517,0.81820393559771,0.8481913191511815,1.0,183.01975774180585,1.018364673162914,167.9861140276924,0.1275865938948857,6.661717228084234e-67,1860.725228247873,38.27852433692962,62.23160927050655,23.99993049904869,11.413339679551992,0.0,0.5997688326361131,True,False,4.231,0.033,,,5.0,1.0,0.0982658959537572,6.74500477217676,True,0.5689655172413793,n100_a60.0,True,False
2020 NE8,111,111,0,1,1,18.96,90.73755205627116,45.36877602813558,0.9605900181867716,0.913728698382511,1.0,106.826054912017,1.176028811189301,107.0437274487214,0.5363808339942361,2.605102478364652e-54,82.83874570426997,0.91294887096907,73.14890375186764,407.12355213560494,,0.0,0.0361904066106789,False,True,,,,,5.0,1.0,0.0,1.6286975545258162,False,0.0909090909090909,n100_a60.0,True,False
(688984) 2013 BN101,104,104,0,1,1,17.44,76.42434955763682,38.21217477881841,0.9673913254180588,0.9657095668689382,1.0,181.656289254334,1.005714446242662,185.59438694359727,0.668518028024326,1.1402628853667492e-70,25.333294098323677,0.331481971975674,69.49956731418996,7550.075438229816,,0.0,0.0521172326276202,False,True,,,,,5.0,1.0,0.0,0.6905221399051504,False,0.0909090909090909,n100_a60.0,False,False
(20167) 1996 VX4,126,129,3,2,1,14.7,85.7008181177709,42.85040905888545,0.7331818213690807,0.6953899866755424,1.0,84.48084800867188,1.0107815673712457,65.85033798517959,0.461302902554051,5.2952906448783455e-30,46.16678196878638,0.5386970974459491,73.28491729602842,537.5089754661687,,0.0,0.0284939773663286,False,True,3.211,0.326,,,5.0,1.0,0.0,1.3284091825477942,False,0.0588235294117647,n100_a60.0,True,False
(608420) 2003 TU61,120,130,10,3,2,17.25,27.80021881671783,13.900109408358915,0.2025728942465365,0.6214416221515827,1.0,58.34625717782937,1.3092695903401537,45.192671145284486,0.3177728705715614,3.539277526784874e-25,1339.1065031173057,48.16891953066304,99.13633261898993,339.0069179546128,14.29988468825836,0.0,0.5455375182798055,True,True,,,,,5.0,1.0,0.0153846153846153,13.364724902074904,True,0.5689655172413793,n100_a60.0,True,False
(49630) 1999 GB21,153,153,0,1,1,12.64,83.5855269196242,41.7927634598121,0.8423845589355956,0.8373386594960824,1.0,171.0165973728748,1.0156846719304211,210.6997067983773,0.6949218363934206,5.209023085563523e-56,25.50011905672727,0.3050781636065796,171.9731735550977,4103.010071150994,,0.0,0.0915795201357885,False,True,22.037,0.061,,78.94,5.0,1.0,0.0,0.3502636879804846,False,0.1162790697674418,n100_a60.0,False,False
(228986) 2003 VP11,209,210,1,7,1,15.04,0.9879949593775956,0.9879949593775956,0.7770427930323194,1.334667587710859,1.0,21.9483520294178,1.3899563881164785,18.207478389543876,0.0306543708463239,,618.4094823393971,625.9237220491234,1.3164090267400568,7.958436571660829,1928.1374229422756,1.0,0.2275488069469412,False,False,5.899,0.088,,,5.0,9.0,0.719047619047619,4.588703527273631,False,0.25,n200_a0.0,True,False
(13179) Johncochrane,233,247,14,7,3,13.86,2.0906917729273493,1.0453458864636749,0.0543786436936544,0.0772630889262286,1.0,14.721075895376988,2.135818013235191,13.588096690055515,0.0205609960865384,0.0990067191794971,1829.1865488099863,874.9192838927147,1.3700578878407228,1.4308094558600757,4.457726034875892,0.0,0.8166776829288387,True,True,10.486,0.053,,,5.0,6.0,1.0,8.511994263031534,True,0.8253968253968254,n200_a0.0,True,False
(191187) 2002 OH11,314,319,5,5,1,14.82,4.458031866099996,2.229015933049998,0.0304016767115142,0.0553178399305825,1.0,14.88706162711814,2.1046438762994812,13.41081603091409,0.017912065696514,0.2590284303381018,592.2437905833358,132.84871180192937,1.4445209641683634,1.242625310108019,2.212773993568297,1.0,0.643257860497826,True,True,,,,,5.0,5.0,1.0,4.712849723677293,True,0.6363636363636364,n200_a0.0,True,False
(161471) 2004 FE12,397,398,1,6,1,15.28,3.393746770634885,1.6968733853174425,0.0108275791196775,0.0359063307839923,1.0,9.810142790556611,1.509267553072606,8.446987988720092,0.0138053323844875,0.8857809076409464,576.0068360366276,169.72593271267297,1.379526373748037,0.969005301360364,7.3921606333675935,0.0,0.1427864997307351,False,True,2.542,0.3,,,5.0,4.0,1.0,4.843566279603937,False,0.1162790697674418,n200_a0.0,False,False
(416303) 2003 SF5,256,264,8,7,2,17.82,2.207103139548411,1.1035515697742055,0.0135731411910379,0.0268853624529773,1.0,9.71982958198767,1.577028283093078,8.493418890923515,0.0205790626013032,0.999999999999988,1212.4931580246775,549.3595366244471,1.2403809399079684,0.908453715192744,1.951212650032948,2.0,0.2661487557520182,False,True,,,,,5.0,5.0,1.0,22.63211891315019,False,0.25,n200_a0.0,False,False
(28724) Stott,316,321,5,9,3,14.89,2.122766264388297,1.0613831321941485,0.0127128904424452,0.041545550498012,1.0,11.068138412976827,1.7524917575693333,9.992321272624238,0.0186583401548296,0.9020058289441942,1620.4406914981082,763.3627492026587,1.4624955044358243,0.8863287596817643,3.2741567240284124,1.0,0.2713337989928744,False,True,2.43,0.57,,,5.0,5.0,1.0,13.148289643853609,False,0.25,n200_a0.0,False,False
(37958) 1998 HR57,392,393,1,5,2,15.57,5.0648622292831,2.53243111464155,0.0112982333776877,0.0431381931202889,1.0,11.877917350388456,1.6609738626958748,10.989122844245983,0.0136546553688817,0.4208488553962375,1188.837662875594,234.72260627390585,1.3997520312209704,0.7209339146940846,1.68856086064627,3.0,0.0298613957821098,False,True,2.336,0.246,,,5.0,3.0,1.0,13.042227141058229,False,0.0588235294117647,n200_a0.0,False,False
(590268) 2011 US334,324,328,4,10,3,16.97,20.26605147390052,10.13302573695026,0.0203161002107741,0.0463168921545655,1.0,10.175184245686845,1.6422275346208803,9.033301830133032,0.0130894656950732,0.6196318283724954,1684.7603303358774,83.13214503109218,1.1978008944411866,0.792231269945192,4.886777101048108,6.0,0.0333784866818771,False,True,,,,,5.0,4.0,1.0,21.090964022644364,False,0.0588235294117647,n200_a0.0,False,False
(139235) 2001 HY20,245,251,6,9,2,16.48,3.817289468063842,1.908644734031921,0.0130357359269579,0.0527708039845086,1.0,10.876405615840468,1.7116870616392357,9.759737531884031,0.0211463265361724,0.8031082949851185,1172.5470991315087,307.1674571554652,1.2711091536166372,0.9729234069759428,2.6227039620023613,0.0,0.1995580693872666,False,True,,,,,5.0,7.0,1.0,17.606225276429285,False,0.25,n200_a0.0,False,False
(713705) 2015 FS69,459,459,0,15,4,16.75,5.348695035200711,2.6743475176003555,0.0012133566553529,0.0430411980382306,1.0,13.129276234224193,2.0885283503138106,11.855473805153157,0.0118859271095913,0.0960569053434606,12398.496549172676,2318.0414040389237,1.429153035668128,0.6800634139395458,11.699496675049271,2.0,0.2618818832440798,False,True,,,,,5.0,2.0,1.0,15.641492613323804,False,0.25,n200_a0.0,False,False
(16464) 1990 EV1,292,296,4,7,1,14.46,3.77635969231855,1.888179846159275,0.002791111175404,0.0477145221347511,1.0,10.927249011537612,1.5193045941243395,9.149146832125496,0.0187008218130797,0.8055665639616775,560.7215346914018,148.48202511851798,0.936392797080841,0.7413157361633643,2.5709714950191427,0.0,0.1132279666812832,False,True,8.122,0.056,,3.82,5.0,5.0,1.0,0.502153915670366,False,0.1162790697674418,n200_a0.0,False,False
(142865) 2002 VY29,403,404,1,7,1,15.72,2.1461748293194503,1.0730874146597251,0.0179095166243313,0.0336034328450056,1.0,9.675277761739949,1.4299332882165627,8.85032263419909,0.0119234903955638,0.9422995184865074,593.8275216674083,276.69112206283324,1.1882150385294932,0.7699528041519986,1.4271936072955806,1.0,0.1480824168938182,False,True,,,,,5.0,5.0,1.0,4.651309062104968,False,0.125,n200_a0.0,False,False
(41945) 2000 XY5,467,478,11,5,2,14.36,60.04525011391496,30.02262505695748,0.0042219767496414,0.0370813428479665,1.0,14.763347782075275,1.9333854813184643,13.36011239387891,0.0119011053635936,0.3644138231519389,779.4858369860449,12.981640271416005,1.4866257226657842,0.6263196425264038,2.320502629369003,5.0,0.0051854915756404,False,True,3.788,0.339,,20.753,5.0,3.0,1.0,3.2245759782023313,False,0.04,n200_a0.0,False,False
(132581) 2002 JS117,344,344,0,2,1,15.26,2.4286657871115453,1.214332893555773,0.0031305770214655,0.0384742395410134,1.0,9.921565915571614,1.2628693306961916,7.986777729786979,0.010147410625061,0.929782059040664,196.83768634905573,81.04766303936707,1.017717175820822,0.6340688284230578,,1.0,0.3609050645487157,False,True,2.299,0.334,,,5.0,2.0,1.0,2.625343290224242,False,0.5151515151515151,n200_a0.0,False,False
(247525) 2002 QQ92,267,274,7,9,2,15.77,2.2341958989602357,1.117097949480118,0.0145673291275505,0.046046754407618,1.0,10.032756528945738,1.6642051960604003,9.018928426961612,0.0202661181186867,0.927139006865204,1199.1779362522066,536.7380437902906,0.8268954418378877,0.7560584409701164,1.3966176798302152,0.0,0.2190018131733806,False,True,2.861,0.149,,,5.0,8.0,1.0,13.388538476046014,False,0.25,n200_a0.0,False,False
(24021) Yocum,210,218,8,4,2,15.38,1.975805806839812,0.987902903419906,0.0176981493446832,0.07995226339533,1.0,18.938187893350904,2.110236807889601,16.70072994284469,0.0455174550603062,0.2326591103947649,724.5605628981139,366.71648620013264,1.2334468479923268,1.002487872982254,1.5060649522753111,0.0,0.7736325488966249,True,True,2.307,0.332,,109.409,5.0,6.0,1.0,7.576573785755453,True,0.8253968253968254,n200_a0.0,True,False
(10585) Wabi-Sabi,216,218,2,4,1,15.28,26.74349911070965,13.371749555354825,0.0718871769878085,0.057793312650147,1.0,10.297670670388648,1.4421058088017469,8.891954220332732,0.0283906484808537,0.8489191539687077,591.3191373173031,22.110761754452117,1.3655209370115853,1.0168776536740856,2.805025379698604,2.0,0.0259068290714961,False,True,1.93,0.273,,,5.0,5.0,1.0,1.6719789812798955,False,0.0588235294117647,n200_a0.0,False,False
(536345) 2015 DR28,279,281,2,9,2,17.43,2.800282461478038,1.400141230739019,0.0277949804019045,0.0522350970371886,1.0,11.255763289697022,1.7871726960984473,10.02636300418214,0.0309889855474249,0.5920324305441661,1064.5308408864655,380.1512367165231,1.181093426820328,0.8390291329775581,1.406102298374542,0.0,0.0844167842871495,False,True,,,,,5.0,6.0,1.0,18.13129685514111,False,0.1162790697674418,n200_a0.0,False,False
(224665) 2006 AV15,210,214,4,8,2,14.81,1.925105075361563,0.9625525376807816,0.0183839445487079,0.0647203289018104,1.0,12.483018467046827,1.9242819362492776,11.108024788201796,0.0326564872053374,0.609886861231618,1128.8853382099187,586.4019334102568,1.92568350701696,0.8171614712384451,1.0789933302740615,0.0,0.2306326926609528,False,True,,,,,5.0,9.0,1.0,13.812548545820272,False,0.25,n200_a1.5,False,False
(103706) 2000 CS83,297,299,2,13,4,15.02,29.979669202855327,14.989834601427663,0.0216263234784208,0.0790320799553318,1.0,17.43239577447512,2.4913485162142814,16.036338305688083,0.0293178508784276,0.0140927721767858,2638.7664072128828,88.01852980290927,1.7165584729658414,1.2088719137546298,2.188654513987552,1.0,0.5037386969788481,True,True,3.087,0.268,,,5.0,7.0,1.0,17.640776366117475,True,0.5689655172413793,n200_a1.5,True,False
(163309) 2002 JC59,368,374,6,9,2,15.46,2.1931484753981354,1.0965742376990677,0.0301355974232514,0.0566460969929349,1.0,17.160918100450182,2.3159270721741385,16.101760881668003,0.0225851146407586,0.041673894784675,9430.89223047893,4300.161314325463,2.4040470321716563,0.8250721444478787,0.8911235506951234,1.0,0.6673535989728501,True,True,2.261,0.262,,,5.0,4.0,1.0,18.01303170807837,True,0.6363636363636364,n200_a1.5,True,False
(21271) 1996 RF33,300,314,14,3,2,11.92,198.2648074991889,198.2648074991889,0.0172425550740226,0.0510718890060131,1.0,20.8993484416396,2.1689506752332695,18.397772298262687,0.0260894985609429,0.3832867683481691,1198.652873117651,6.045716777661387,1.55922521776858,0.8715845490525689,1.72122776651891,1.0,0.0060335608610195,False,False,21.115,0.091,,,5.0,2.0,1.0,7.471957056960408,False,0.04,n200_a1.5,False,False
(176350) 2001 TR53,350,353,3,5,2,15.68,2.0920221843640494,1.0460110921820247,0.0028670594303941,0.0354677574015688,1.0,9.463907315467267,1.5484701384798794,8.573734559602352,0.0301321282324897,0.893095262538751,1195.8190754403477,571.6091752649663,1.5141898586168554,0.8022465603761608,1.5487182203752468,1.0,0.154031374398761,False,True,,,,,5.0,5.0,1.0,15.89315917343189,False,0.125,n200_a1.5,False,False
(310232) 2011 TO2,234,235,1,6,1,16.09,23.628126565213968,11.814063282606984,0.0057050704805368,0.062615626964708,1.0,11.41140001616132,1.703649711004148,10.056080739114524,0.0236004114752019,0.5868245169740117,589.9107593590161,24.966463495565502,1.8353307409231323,1.4102839194206904,2.5775761611441017,0.0,0.0115130109684472,False,True,,,,,5.0,7.0,1.0,5.251572094065453,False,0.05,n200_a1.5,False,False
(51014) 2000 GS105,353,368,15,5,2,15.04,144.11415967192136,144.11415967192136,0.0198126307137074,0.0611991782341263,1.0,31.097833628390955,3.019318168899745,28.107521983796616,0.0303594238110219,0.0179210816037498,1211.0606767816937,8.403481514506945,2.7405458386942008,1.1399888718122109,2.0837625010670524,1.0,0.0705903482474304,False,False,,,,,5.0,3.0,1.0,13.227950087740712,False,0.0909090909090909,n200_a1.5,False,False
